"t(s)","a(m/s²)"
2.680437152E2,7.683522034E-1
2.680536852E2,7.409591675E-1
2.680636542E2,7.388635254E-1
2.680736242E2,7.726931763E-1
2.680835942E2,7.812254333E-1
2.680935632E2,7.967930603E-1
2.681035332E2,8.003855896E-1
2.681135032E2,7.632627869E-1
2.681234722E2,6.578819275E-1
2.681334422E2,5.629792786E-1
2.681434122E2,5.001100159E-1
2.681533812E2,5.125341797E-1
2.681633512E2,5.972579956E-1
2.681733212E2,7.412585449E-1
2.681832902E2,8.288264465E-1
2.681932602E2,8.779243469E-1
2.682032302E2,9.364526367E-1
2.682131992E2,9.762698364E-1
2.682231692E2,9.797126770E-1
2.682331392E2,8.978329468E-1
2.682431082E2,8.180488586E-1
2.682530782E2,7.551795959E-1
2.682630482E2,7.973918152E-1
2.682730172E2,8.181985474E-1
2.682829872E2,8.060737610E-1
2.682929572E2,7.753875732E-1
2.683029262E2,7.863148499E-1
2.683128962E2,8.093669128E-1
2.683228662E2,8.382568359E-1
2.683328352E2,8.199948120E-1
2.683428052E2,7.710466003E-1
2.683527752E2,6.957531738E-1
2.683627452E2,6.033952332E-1
2.683727142E2,5.894741821E-1
2.683826842E2,6.060896301E-1
2.683926542E2,6.608757019E-1
2.684026232E2,7.102729797E-1
2.684125932E2,7.388635254E-1
2.684225632E2,8.282276917E-1
2.684325322E2,9.113049316E-1
2.684425022E2,9.734257507E-1
2.684524722E2,9.517208862E-1
2.684624412E2,8.695417786E-1
2.684724112E2,8.017327881E-1
2.684823812E2,7.571255493E-1
2.684923502E2,7.882608032E-1
2.685023202E2,8.092172241E-1
2.685122902E2,8.213420105E-1
2.685222592E2,8.848100281E-1
2.685322292E2,9.518705750E-1
2.685421992E2,9.918374634E-1
2.685521682E2,9.966275024E-1
2.685621382E2,9.370513916E-1
2.685721082E2,8.963360596E-1
2.685820772E2,8.795709229E-1
2.685920472E2,8.610095215E-1
2.686020172E2,8.554710388E-1
2.686119862E2,8.345146179E-1
2.686219562E2,8.193960571E-1
2.686319262E2,8.078700256E-1
2.686418952E2,8.093669128E-1
2.686518652E2,7.680528259E-1
2.686618352E2,7.111711121E-1
2.686718042E2,7.213499451E-1
2.686817742E2,7.203021240E-1
2.686917442E2,7.051835632E-1
2.687017132E2,7.083270264E-1
2.687116832E2,7.300318909E-1
2.687216532E2,7.614665222E-1
2.687316222E2,7.626640320E-1
2.687415922E2,7.472460938E-1
2.687515622E2,7.081773376E-1
2.687615312E2,6.929090881E-1
2.687715012E2,7.361691284E-1
2.687814712E2,7.622149658E-1
2.687914402E2,7.551795959E-1
2.688014102E2,7.539820862E-1
2.688113802E2,7.930508423E-1
2.688213502E2,7.872129822E-1
2.688313192E2,7.617658997E-1
2.688412892E2,7.259902954E-1
2.688512592E2,7.035369873E-1
2.688612282E2,6.994953918E-1
2.688711982E2,6.658154297E-1
2.688811682E2,6.447093201E-1
2.688911372E2,6.807843018E-1
2.689011072E2,7.653584290E-1
2.689110772E2,8.430468750E-1
2.689210462E2,8.720864868E-1
2.689310162E2,7.708969116E-1
2.689409862E2,6.563850403E-1
2.689509552E2,5.536985779E-1
2.689609252E2,5.128335571E-1
2.689708952E2,4.608915710E-1
2.689808642E2,4.405339050E-1
2.689908342E2,4.558021545E-1
2.690008042E2,4.513114929E-1
2.690107732E2,4.498146057E-1
2.690207432E2,4.517605591E-1
2.690307132E2,4.944218445E-1
2.690406822E2,4.710704041E-1
2.690506522E2,4.462220764E-1
2.690606222E2,4.552033997E-1
2.690705912E2,4.824467468E-1
2.690805612E2,4.995112610E-1
2.690905312E2,5.522016907E-1
2.691005002E2,5.313949585E-1
2.691104702E2,5.451663208E-1
2.691204402E2,5.831872559E-1
2.691304092E2,6.143225098E-1
2.691403792E2,6.527925110E-1
2.691503492E2,6.938072205E-1
2.691603182E2,7.494914246E-1
2.691702882E2,7.902067566E-1
2.691802582E2,7.830216980E-1
2.691902272E2,7.484436035E-1
2.692001972E2,7.328759766E-1
2.692101672E2,7.071295166E-1
2.692201372E2,7.117698669E-1
2.692301062E2,7.309300232E-1
2.692400762E2,7.825726318E-1
2.692500462E2,7.964936829E-1
2.692600152E2,8.575666809E-1
2.692699852E2,8.719367981E-1
2.692799552E2,8.678952026E-1
2.692899242E2,8.678952026E-1
2.692998942E2,8.687933350E-1
2.693098642E2,8.634045410E-1
2.693198332E2,8.990304565E-1
2.693298032E2,8.952882385E-1
2.693397732E2,8.945397949E-1
2.693497422E2,8.806187439E-1
2.693597122E2,8.901988220E-1
2.693696822E2,9.193881226E-1
2.693796512E2,9.635462952E-1
2.693896212E2,9.553134155E-1
2.693995912E2,9.686357117E-1
2.694095602E2,9.339079285E-1
2.694195302E2,8.904981995E-1
2.694295002E2,9.072633362E-1
2.694394692E2,9.093589783E-1
2.694494392E2,9.089099121E-1
2.694594092E2,8.669970703E-1
2.694693782E2,8.613088989E-1
2.694793482E2,8.173004150E-1
2.694893182E2,7.852670288E-1
2.694992872E2,7.665559387E-1
2.695092572E2,8.059240723E-1
2.695192272E2,8.674461365E-1
2.695291962E2,9.621990967E-1
2.695391662E2,1.076860657E0
2.695491362E2,1.150208130E0
2.695591052E2,1.140777740E0
2.695690752E2,1.002914429E0
2.695790452E2,8.662486267E-1
2.695890142E2,7.373666382E-1
2.695989842E2,6.032455444E-1
2.696089542E2,4.339476013E-1
2.696189232E2,3.176394653E-1
2.696288932E2,2.640509033E-1
2.696388632E2,2.712359619E-1
2.696488322E2,3.867956543E-1
2.696588022E2,6.035449219E-1
2.696687722E2,8.773255920E-1
2.696787422E2,1.225052490E0
2.696887112E2,1.489552460E0
2.696986812E2,1.720073090E0
2.697086512E2,1.974992981E0
2.697186202E2,2.124981079E0
2.697285902E2,2.218087463E0
2.697385602E2,2.260599060E0
2.697485292E2,2.203417969E0
2.697584992E2,2.004631348E0
2.697684692E2,1.786385193E0
2.697784382E2,1.579964447E0
2.697884082E2,1.482068024E0
2.697983782E2,1.424737244E0
2.698083472E2,1.369053040E0
2.698183172E2,1.263522491E0
2.698282873E2,1.054107971E0
2.698382563E2,8.349636841E-1
2.698482263E2,6.027964783E-1
2.698581963E2,4.218228149E-1
2.698681653E2,2.522254944E-1
2.698781353E2,1.526824951E-1
2.698881053E2,4.610412598E-2
2.698980743E2,1.945953369E-3
2.699080443E2,-5.284011841E-2
2.699180143E2,-5.897735596E-2
2.699279833E2,-5.942642212E-2
2.699379533E2,-3.098556519E-2
2.699479233E2,2.380050659E-2
2.699578923E2,1.086740112E-1
2.699678623E2,1.504371643E-1
2.699778323E2,1.071771240E-1
2.699878013E2,3.248245239E-2
2.699977713E2,3.068618774E-2
2.700077413E2,1.555265808E-1
2.700177113E2,3.281176758E-1
2.700276803E2,3.197351074E-1
2.700376503E2,1.764830017E-1
2.700476203E2,4.939727783E-3
2.700575893E2,-1.818717957E-1
2.700675593E2,-3.743714905E-1
2.700775293E2,-5.668711853E-1
2.700874983E2,-7.321275330E-1
2.700974683E2,-8.379574585E-1
2.701074383E2,-8.587641907E-1
2.701174073E2,-8.199948120E-1
2.701273773E2,-7.726931763E-1
2.701373473E2,-6.896159363E-1
2.701473163E2,-5.956114197E-1
2.701572863E2,-5.466632080E-1
2.701672563E2,-4.851411438E-1
2.701772253E2,-4.415817261E-1
2.701871953E2,-4.290078735E-1
2.701971653E2,-4.698728943E-1
2.702071343E2,-5.216651917E-1
2.702171043E2,-6.116281128E-1
2.702270743E2,-7.074288940E-1
2.702370433E2,-7.562274170E-1
2.702470133E2,-8.039781189E-1
2.702569833E2,-8.117619324E-1
2.702669523E2,-7.893086243E-1
2.702769223E2,-7.438032532E-1
2.702868923E2,-7.351213074E-1
2.702968613E2,-7.900570679E-1
2.703068313E2,-8.966354370E-1
2.703168013E2,-9.379495239E-1
2.703267703E2,-9.093589783E-1
2.703367403E2,-8.433462524E-1
2.703467103E2,-8.066725159E-1
2.703566793E2,-8.390052795E-1
2.703666493E2,-9.372010803E-1
2.703766193E2,-1.130449219E0
2.703865883E2,-1.305135956E0
2.703965583E2,-1.449136505E0
2.704065283E2,-1.510059814E0
2.704164983E2,-1.510359192E0
2.704264673E2,-1.471440125E0
2.704364373E2,-1.395697632E0
2.704464073E2,-1.327289886E0
2.704563763E2,-1.321152649E0
2.704663463E2,-1.372944946E0
2.704763163E2,-1.478774872E0
2.704862853E2,-1.602717133E0
2.704962553E2,-1.657054138E0
2.705062253E2,-1.639690247E0
2.705161943E2,-1.610800323E0
2.705261643E2,-1.554068298E0
2.705361343E2,-1.466201019E0
2.705461033E2,-1.402433624E0
2.705560733E2,-1.462608490E0
2.705660433E2,-1.560355225E0
2.705760123E2,-1.650467834E0
2.705859823E2,-1.712888031E0
2.705959523E2,-1.734742584E0
2.706059213E2,-1.782343597E0
2.706158913E2,-1.825603638E0
2.706258613E2,-1.860181732E0
2.706358303E2,-1.901795197E0
2.706458003E2,-2.056872711E0
2.706557703E2,-2.245480499E0
2.706657393E2,-2.499202881E0
2.706757093E2,-2.700833588E0
2.706856793E2,-2.796634369E0
2.706956483E2,-2.714006195E0
2.707056183E2,-2.569107513E0
2.707155883E2,-2.354753265E0
2.707255573E2,-2.114353180E0
2.707355273E2,-1.786534882E0
2.707454973E2,-1.402134247E0
2.707554663E2,-1.010249176E0
2.707654363E2,-6.174659729E-1
2.707754063E2,-3.643423462E-1
2.707853763E2,-3.659889221E-1
2.707953453E2,-5.580395508E-1
2.708053153E2,-7.638615417E-1
2.708152853E2,-8.575666809E-1
2.708252543E2,-8.940907288E-1
2.708352242E2,-8.442443848E-1
2.708451942E2,-8.170010376E-1
2.708551632E2,-8.496331787E-1
2.708651332E2,-8.445437622E-1
2.708751032E2,-7.670050049E-1
2.708850722E2,-6.762936401E-1
2.708950422E2,-6.683601379E-1
2.709050122E2,-7.420069885E-1
2.709149812E2,-9.095086670E-1
2.709249512E2,-1.057401123E0
2.709349212E2,-1.081501007E0
2.709448902E2,-9.517208862E-1
2.709548602E2,-7.487429810E-1
2.709648302E2,-5.655239868E-1
2.709747992E2,-3.583547974E-1
2.709847692E2,-8.517288208E-2
2.709947392E2,2.228865051E-1
2.710047082E2,4.885839844E-1
2.710146782E2,6.923103333E-1
2.710246482E2,8.831634521E-1
2.710346172E2,9.747729492E-1
2.710445872E2,8.743318176E-1
2.710545572E2,5.809419250E-1
2.710645272E2,1.242416382E-1
2.710744962E2,-2.155517578E-1
2.710844662E2,-3.724255371E-1
2.710944362E2,-5.001100159E-1
2.711044052E2,-6.456074524E-1
2.711143752E2,-7.569758606E-1
2.711243452E2,-7.189549255E-1
2.711343142E2,-5.168751526E-1
2.711442842E2,-2.381547546E-1
2.711542542E2,-1.960922241E-2
2.711642232E2,2.257305908E-1
2.711741932E2,5.331912231E-1
2.711841632E2,7.830216980E-1
2.711941322E2,8.797206116E-1
2.712041022E2,8.598120117E-1
2.712140722E2,8.592132568E-1
2.712240412E2,8.352630615E-1
2.712340112E2,6.929090881E-1
2.712439812E2,4.674778748E-1
2.712539502E2,1.914518738E-1
2.712639202E2,3.068618774E-2
2.712738902E2,-3.861968994E-2
2.712838592E2,-6.451583862E-2
2.712938292E2,-9.310638428E-2
2.713037992E2,-1.483415222E-1
2.713137682E2,-1.919009399E-1
2.713237382E2,-1.956431580E-1
2.713337082E2,-1.805245972E-1
2.713436772E2,-1.389111328E-1
2.713536472E2,-9.041198730E-2
2.713636172E2,-6.182144165E-2
2.713735862E2,-5.014572144E-2
2.713835562E2,-1.197509766E-2
2.713935262E2,4.011657715E-2
2.714034952E2,1.113684082E-1
2.714134652E2,2.811154175E-1
2.714234352E2,4.806504822E-1
2.714334042E2,6.797364807E-1
2.714433742E2,7.575746155E-1
2.714533442E2,7.297325134E-1
2.714633142E2,6.557862854E-1
2.714732832E2,5.625302124E-1
2.714832532E2,5.996530151E-1
2.714932232E2,6.593788147E-1
2.715031922E2,7.411088562E-1
2.715131622E2,8.979826355E-1
2.715231322E2,1.105301514E0
2.715331012E2,1.245559845E0
2.715430712E2,1.322350159E0
2.715530412E2,1.255289612E0
2.715630102E2,1.107247467E0
2.715729802E2,9.827064514E-1
2.715829502E2,9.180409241E-1
2.715929192E2,8.622070313E-1
2.716028892E2,8.352630615E-1
2.716128592E2,8.625064087E-1
2.716228282E2,9.740245056E-1
2.716327982E2,1.085991669E0
2.716427682E2,1.143771515E0
2.716527372E2,1.149160309E0
2.716627072E2,1.084644470E0
2.716726772E2,1.032103729E0
2.716826462E2,9.789642334E-1
2.716926162E2,9.598040771E-1
2.717025862E2,9.638456726E-1
2.717125552E2,9.493258667E-1
2.717225252E2,9.783654785E-1
2.717324952E2,1.048719177E0
2.717424642E2,1.151854706E0
2.717524342E2,1.164727936E0
2.717624042E2,1.096020813E0
2.717723732E2,1.011596375E0
2.717823432E2,9.684860229E-1
2.717923132E2,1.024020538E0
2.718022832E2,1.112785950E0
2.718122522E2,1.180594940E0
2.718222222E2,1.098864899E0
2.718321921E2,8.858578491E-1
2.718421611E2,5.731581116E-1
2.718521311E2,2.969824219E-1
2.718621011E2,9.190887451E-2
2.718720701E2,-7.753875732E-2
2.718820401E2,-1.956431580E-1
2.718920101E2,-1.633103943E-1
2.719019791E2,9.939331055E-2
2.719119491E2,4.093986511E-1
2.719219191E2,6.158193970E-1
2.719318881E2,7.177574158E-1
2.719418581E2,7.333250427E-1
2.719518281E2,6.882687378E-1
2.719617971E2,5.562432861E-1
2.719717671E2,4.309538269E-1
2.719817371E2,3.600013733E-1
2.719917061E2,3.094065857E-1
2.720016761E2,2.579136658E-1
2.720116461E2,1.148112488E-1
2.720216151E2,-1.324745178E-1
2.720315851E2,-4.001179504E-1
2.720415551E2,-6.318360901E-1
2.720515241E2,-7.933502197E-1
2.720614941E2,-9.208850098E-1
2.720714641E2,-9.454339600E-1
2.720814331E2,-8.601113892E-1
2.720914031E2,-7.036866760E-1
2.721013731E2,-5.944139099E-1
2.721113421E2,-5.522016907E-1
2.721213121E2,-6.294410706E-1
2.721312821E2,-7.759863281E-1
2.721412511E2,-9.412426758E-1
2.721512211E2,-1.035845947E0
2.721611911E2,-1.123563538E0
2.721711601E2,-1.245410156E0
2.721811301E2,-1.370100861E0
2.721911001E2,-1.497485962E0
2.722010701E2,-1.563798065E0
2.722110391E2,-1.553469543E0
2.722210091E2,-1.567839661E0
2.722309791E2,-1.694925385E0
2.722409481E2,-1.902992706E0
2.722509181E2,-2.087109833E0
2.722608881E2,-2.211052094E0
2.722708571E2,-2.308499451E0
2.722808271E2,-2.356250153E0
2.722907971E2,-2.315983887E0
2.723007661E2,-2.181862793E0
2.723107361E2,-2.037712555E0
2.723207061E2,-1.934127960E0
2.723306751E2,-1.707199860E0
2.723406451E2,-1.368753662E0
2.723506151E2,-1.067130890E0
2.723605841E2,-9.198371887E-1
2.723705541E2,-8.361611938E-1
2.723805241E2,-7.682025146E-1
2.723904931E2,-6.966513062E-1
2.724004631E2,-6.007008362E-1
2.724104331E2,-4.227209473E-1
2.724204021E2,-1.932481384E-1
2.724303721E2,-1.826202393E-2
2.724403421E2,5.852828979E-2
2.724503111E2,2.005828857E-2
2.724602811E2,-8.352630615E-2
2.724702511E2,-1.749861145E-1
2.724802201E2,-2.140548706E-1
2.724901901E2,-2.363584900E-1
2.725001601E2,-2.197430420E-1
2.725101291E2,-2.062710571E-1
2.725200991E2,-2.085163879E-1
2.725300691E2,-2.624043274E-1
2.725400381E2,-3.649411011E-1
2.725500081E2,-5.448669434E-1
2.725599781E2,-7.373666382E-1
2.725699471E2,-8.975335693E-1
2.725799171E2,-1.005758514E0
2.725898871E2,-1.058748322E0
2.725998571E2,-1.120120697E0
2.726098261E2,-1.212179260E0
2.726197961E2,-1.279688873E0
2.726297661E2,-1.351988525E0
2.726397351E2,-1.306034088E0
2.726497051E2,-1.205293579E0
2.726596751E2,-1.112785950E0
2.726696441E2,-1.056053925E0
2.726796141E2,-1.079405365E0
2.726895841E2,-1.112336884E0
2.726995531E2,-1.125509491E0
2.727095231E2,-1.100511475E0
2.727194931E2,-1.084045715E0
2.727294621E2,-1.077010345E0
2.727394321E2,-1.106349335E0
2.727494021E2,-1.073717194E0
2.727593711E2,-9.508227539E-1
2.727693411E2,-8.071215820E-1
2.727793111E2,-7.247927856E-1
2.727892801E2,-5.879772949E-1
2.727992501E2,-3.806584167E-1
2.728092201E2,-1.190025330E-1
2.728191891E2,2.185455322E-1
2.728291596E2,5.502557373E-1
2.728391296E2,7.349716187E-1
2.728490986E2,7.015910339E-1
2.728590686E2,4.610412598E-1
2.728690386E2,1.399589539E-1
2.728790076E2,-8.487350464E-2
2.728889776E2,-2.393522644E-1
2.728989476E2,-3.538641357E-1
2.729089176E2,-3.942800903E-1
2.729188866E2,-1.922003174E-1
2.729288566E2,2.752775574E-1
2.729388256E2,8.455915833E-1
2.729487956E2,1.302890625E0
2.729587656E2,1.658101959E0
2.729687356E2,1.894909515E0
2.729787046E2,1.937421112E0
2.729886746E2,1.874701538E0
2.729986446E2,1.717528381E0
2.730086136E2,1.482367401E0
2.730185836E2,1.232686615E0
2.730285536E2,1.016536102E0
2.730385226E2,9.032217407E-1
2.730484926E2,8.399034119E-1
2.730584626E2,7.604187012E-1
2.730684316E2,6.060896301E-1
2.730784016E2,3.893403625E-1
2.730883716E2,1.419049072E-1
2.730983406E2,-1.402583313E-1
2.731083106E2,-4.379891968E-1
2.731182806E2,-7.099736023E-1
2.731282496E2,-9.364526367E-1
2.731382196E2,-1.166524200E0
2.731481896E2,-1.272653503E0
2.731581586E2,-1.287921753E0
2.731681286E2,-1.225800934E0
2.731780986E2,-1.145418091E0
2.731880676E2,-1.080453186E0
2.731980376E2,-1.010698242E0
2.732080076E2,-9.804611206E-1
2.732179766E2,-9.699829102E-1
2.732279466E2,-9.461824036E-1
2.732379166E2,-9.578581238E-1
2.732478856E2,-1.052910461E0
2.732578556E2,-1.215921478E0
2.732678256E2,-1.340312805E0
2.732777946E2,-1.373992767E0
2.732877646E2,-1.351838837E0
2.732977346E2,-1.193168793E0
2.733077046E2,-9.988728333E-1
2.733176736E2,-8.117619324E-1
2.733276436E2,-6.361770630E-1
2.733376136E2,-4.834945679E-1
2.733475826E2,-3.677851868E-1
2.733575526E2,-2.369572449E-1
2.733675226E2,-1.248403931E-1
2.733774916E2,9.415420532E-2
2.733874616E2,3.150947571E-1
2.733974316E2,4.631369019E-1
2.734074006E2,5.798941040E-1
2.734173706E2,7.075785828E-1
2.734273406E2,7.270381165E-1
2.734373096E2,6.985972595E-1
2.734472796E2,6.105802917E-1
2.734572496E2,4.616400146E-1
2.734672186E2,2.242337036E-1
2.734771886E2,-2.844085693E-2
2.734871586E2,-2.914439392E-1
2.734971276E2,-5.634283447E-1
2.735070976E2,-7.688012695E-1
2.735170676E2,-8.891510010E-1
2.735270366E2,-8.848100281E-1
2.735370066E2,-8.391549683E-1
2.735469766E2,-8.018824768E-1
2.735569456E2,-7.975415039E-1
2.735669156E2,-8.240364075E-1
2.735768856E2,-8.616082764E-1
2.735868546E2,-1.000968475E0
2.735968246E2,-1.173559570E0
2.736067946E2,-1.326391754E0
2.736167636E2,-1.475631409E0
2.736267336E2,-1.598076782E0
2.736367036E2,-1.702559509E0
2.736466736E2,-1.631756744E0
2.736566426E2,-1.426832886E0
2.736666126E2,-1.175804901E0
2.736765826E2,-9.948312378E-1
2.736865516E2,-9.693841553E-1
2.736965216E2,-1.077309723E0
2.737064916E2,-1.222507782E0
2.737164606E2,-1.344204712E0
2.737264306E2,-1.407373352E0
2.737364006E2,-1.409468994E0
2.737463696E2,-1.453776855E0
2.737563396E2,-1.470691681E0
2.737663096E2,-1.490749969E0
2.737762786E2,-1.466500397E0
2.737862486E2,-1.362616425E0
2.737962186E2,-1.233734436E0
2.738061876E2,-1.065634003E0
2.738161576E2,-9.398954773E-1
2.738261276E2,-8.551716614E-1
2.738360960E2,-7.200027466E-1
2.738460660E2,-5.575904846E-1
2.738560360E2,-4.746629333E-1
2.738660050E2,-4.248165894E-1
2.738759750E2,-3.553610229E-1
2.738859450E2,-2.772235107E-1
2.738959140E2,-1.978884888E-1
2.739058840E2,-1.546284485E-1
2.739158540E2,-1.234931946E-1
2.739258230E2,-7.798782349E-2
2.739357930E2,-6.586303711E-2
2.739457630E2,-5.239105225E-3
2.739557330E2,5.074447632E-2
2.739657020E2,1.164578247E-1
2.739756720E2,1.856140137E-1
2.739856420E2,1.878593445E-1
2.739956110E2,1.673519897E-1
2.740055810E2,1.206491089E-1
2.740155510E2,1.019380188E-1
2.740255200E2,1.615141296E-1
2.740354900E2,2.335144043E-1
2.740454600E2,2.389031982E-1
2.740554290E2,2.315684509E-1
2.740653990E2,1.633103943E-1
2.740753690E2,7.753875732E-2
2.740853380E2,1.901046753E-2
2.740953080E2,-4.879852295E-2
2.741052780E2,-1.110690308E-1
2.741152470E2,-1.959425354E-1
2.741252170E2,-2.676434326E-1
2.741351870E2,-2.929408264E-1
2.741451560E2,-2.805166626E-1
2.741551260E2,-2.525248718E-1
2.741650960E2,-2.157014465E-1
2.741750650E2,-1.896556091E-1
2.741850350E2,-1.425036621E-1
2.741950050E2,-1.113684082E-1
2.742049740E2,-8.607101440E-2
2.742149440E2,-1.014889526E-1
2.742249140E2,-1.390608215E-1
2.742348830E2,-1.422042847E-1
2.742448530E2,-1.830693054E-1
2.742548230E2,-2.086660767E-1
2.742647920E2,-1.990859985E-1
2.742747620E2,-1.863624573E-1
2.742847320E2,-1.675016785E-1
2.742947020E2,-1.454974365E-1
2.743046710E2,-1.052311707E-1
2.743146410E2,-5.448669434E-2
2.743246110E2,-3.712280273E-2
2.743345800E2,-6.436614990E-3
2.743445500E2,9.580078125E-2
2.743545200E2,1.905537415E-1
2.743644890E2,2.490820312E-1
2.743744590E2,2.773731995E-1
2.743844290E2,2.415975952E-1
2.743943980E2,1.758842468E-1
2.744043680E2,9.580078125E-2
2.744143380E2,-4.490661621E-3
2.744243070E2,-1.228944397E-1
2.744342770E2,-2.597099304E-1
2.744442470E2,-4.474195862E-1
2.744542160E2,-6.997947693E-1
2.744641860E2,-8.964857483E-1
2.744741560E2,-1.028960266E0
2.744841250E2,-1.114282837E0
2.744940950E2,-1.170565796E0
2.745040650E2,-1.157692566E0
2.745140340E2,-1.026415558E0
2.745240040E2,-9.157955933E-1
2.745339740E2,-8.440946960E-1
2.745439430E2,-7.753875732E-1
2.745539130E2,-6.812333679E-1
2.745638830E2,-5.828878784E-1
2.745738530E2,-4.598437500E-1
2.745838220E2,-3.103047180E-1
2.745937920E2,-1.014889526E-1
2.746037620E2,9.580078125E-2
2.746137310E2,1.552272034E-1
2.746237010E2,1.546284485E-1
2.746336710E2,5.957611084E-2
2.746436400E2,-1.225950623E-1
2.746536100E2,-3.667373657E-1
2.746635800E2,-6.834786987E-1
2.746735490E2,-9.913883972E-1
2.746835190E2,-1.294657745E0
2.746934890E2,-1.541045380E0
2.747034580E2,-1.647324371E0
2.747134280E2,-1.655108185E0
2.747233980E2,-1.569186859E0
2.747333670E2,-1.481618958E0
2.747433370E2,-1.427880707E0
2.747533070E2,-1.379531250E0
2.747632760E2,-1.360371094E0
2.747732460E2,-1.448388062E0
2.747832160E2,-1.572180634E0
2.747931850E2,-1.650168457E0
2.748031550E2,-1.744472351E0
2.748131250E2,-1.856289825E0
2.748230940E2,-1.902393951E0
2.748330648E2,-1.874252472E0
2.748430348E2,-1.864522705E0
2.748530038E2,-1.843865662E0
2.748629738E2,-1.819765778E0
2.748729438E2,-1.783391418E0
2.748829138E2,-1.720671844E0
2.748928828E2,-1.695374451E0
2.749028528E2,-1.660646667E0
2.749128228E2,-1.653760986E0
2.749227918E2,-1.595382385E0
2.749327618E2,-1.507066040E0
2.749427318E2,-1.334474945E0
2.749527008E2,-1.170116730E0
2.749626708E2,-1.020877075E0
2.749726408E2,-8.363108826E-1
2.749826098E2,-6.640191650E-1
2.749925798E2,-4.436773682E-1
2.750025498E2,-2.758763123E-1
2.750125188E2,-1.856140137E-1
2.750224888E2,-1.525328064E-1
2.750324588E2,-1.109193420E-1
2.750424278E2,-1.073268127E-1
2.750523978E2,-1.263372803E-1
2.750623678E2,-1.305285645E-1
2.750723368E2,-1.633103943E-1
2.750823068E2,-1.839674377E-1
2.750922768E2,-2.079176331E-1
2.751022458E2,-2.001338196E-1
2.751122158E2,-1.577719116E-1
2.751221858E2,-1.139131165E-1
2.751321548E2,-1.182540894E-1
2.751421248E2,-2.439926147E-1
2.751520948E2,-4.372407532E-1
2.751620648E2,-5.881269836E-1
2.751720338E2,-6.821315002E-1
2.751820038E2,-7.827223206E-1
2.751919738E2,-9.015751648E-1
2.752019428E2,-1.022224274E0
2.752119128E2,-1.075663147E0
2.752218828E2,-1.017284546E0
2.752318518E2,-7.593708801E-1
2.752418218E2,-3.920347595E-1
2.752517918E2,-9.759704590E-2
2.752617608E2,6.212081909E-2
